Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Chen, P., Fan, D., Selloni, A., Carter, E.A., Arnold, C.B., Zhang, Y., Gross, A.S., Chelikowsky, J.R., Yao, N.","57749698300;57201991036;7005934221;7202462172;7203014096;36012236900;57277535200;7005466052;7102796828;","Observation of electron orbital signatures of single atoms within metal-phthalocyanines using atomic force microscopy",2023,"Nature Communications","14","1","1460","","",,,"10.1038/s41467-023-37023-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150665650&doi=10.1038%2fs41467-023-37023-9&partnerID=40&md5=db8373ed7a0099acb59a61bc7a204781",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85150665650
"Cai, J., Zhao, Q., Hsu, W.-Y., Choi, C., Liu, Y., Martirez, J.M.P., Chen, C., Huang, J., Carter, E.A., Huang, Y.","57208776165;57220857235;57209662132;57205057902;56975966300;55536336600;57224917834;57222761918;7202462172;13408109800;","Highly Selective Electrochemical Reduction of CO2 into Methane on Nanotwinned Cu",2023,"Journal of the American Chemical Society","145","16",,"9136","9143",,,"10.1021/jacs.3c00847","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85153949644&doi=10.1021%2fjacs.3c00847&partnerID=40&md5=30922463895b8ce711d59596f604ea23",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85153949644
"Yuan, Y., Zhou, L., Robatjazi, H., Bao, J.L., Zhou, J., Bayles, A., Yuan, L., Lou, M., Lou, M., Khatiwada, S., Carter, E.A., Nordlander, P., Halas, N.J.","57347779100;55999483500;54391802600;56583352500;57556598000;57214365367;57981689200;57208925193;56797640800;57224717482;7202462172;7005155043;7005064558;","Earth-abundant photocatalyst for H2 generation from NH3 with light-emitting diode illumination",2022,"Science","378","6622",,"889","893",,6,"10.1126/science.abn5636","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142615976&doi=10.1126%2fscience.abn5636&partnerID=40&md5=e676abaa2b38a38145319956eb6926a9",Article,"Final","",Scopus,2-s2.0-85142615976
"Martirez, J.M.P., Carter, E.A.","55536336600;7202462172;","First-Principles Insights into the Thermocatalytic Cracking of Ammonia-Hydrogen Blends on Fe(110): 1. Thermodynamics",2022,"Journal of Physical Chemistry C","126","46",,"19733","19744",,,"10.1021/acs.jpcc.2c06003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141958838&doi=10.1021%2facs.jpcc.2c06003&partnerID=40&md5=60f73a2a501d2852b95962c240c23854",Article,"Final","",Scopus,2-s2.0-85141958838
"Zhao, Q., Martirez, J.M.P., Carter, E.A.","56898302400;55536336600;7202462172;","Electrochemical Hydrogenation of CO on Cu(100): Insights from Accurate Multiconfigurational Wavefunction Methods",2022,"Journal of Physical Chemistry Letters","13","44",,"10282","10290",,,"10.1021/acs.jpclett.2c02444","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141482832&doi=10.1021%2facs.jpclett.2c02444&partnerID=40&md5=a96767ad703b0792478e51b4bca2610d",Article,"Final","",Scopus,2-s2.0-85141482832
"Zhao, Q., Martirez, J.M.P., Carter, E.A.","56898302400;55536336600;7202462172;","Charting C–C coupling pathways in electrochemical CO2 reduction on Cu(111) using embedded correlated wavefunction theory",2022,"Proceedings of the National Academy of Sciences of the United States of America","119","44","e2202931119","","",,3,"10.1073/pnas.2202931119","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141004015&doi=10.1073%2fpnas.2202931119&partnerID=40&md5=eedcb85921a75615d5c6602c00c82582",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85141004015
"Yuan, L., Zhou, J., Zhang, M., Wen, X., Martirez, J.M.P., Robatjazi, H., Zhou, L., Carter, E.A., Nordlander, P., Halas, N.J.","57190670592;57556598000;57205733406;57921190600;55536336600;54391802600;55999483500;7202462172;7005155043;7005064558;","Plasmonic Photocatalysis with Chemically and Spatially Specific Antenna-Dual Reactor Complexes",2022,"ACS Nano","16","10",,"17365","17375",,3,"10.1021/acsnano.2c08191","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139556575&doi=10.1021%2facsnano.2c08191&partnerID=40&md5=f0f8472b3d77a308d2bf847df029aa67",Article,"Final","",Scopus,2-s2.0-85139556575
"Lou, M., Bao, J.L., Zhou, L., Naidu, G.N., Robatjazi, H., Bayles, A.I., Everitt, H.O., Nordlander, P., Carter, E.A., Halas, N.J.","57208925193;56583352500;55999483500;57809462500;54391802600;57214365367;13606107000;7005155043;7202462172;7005064558;","Direct H2S Decomposition by Plasmonic Photocatalysis: Efficient Remediation plus Sustainable Hydrogen Production",2022,"ACS Energy Letters","7","10",,"3666","3674",,3,"10.1021/acsenergylett.2c01755","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139449646&doi=10.1021%2facsenergylett.2c01755&partnerID=40&md5=84f1e13a735efcd60dabe62adcd7e1d2",Article,"Final","",Scopus,2-s2.0-85139449646
"Teale, A.M., Helgaker, T., Savin, A., Adamo, C., Aradi, B., Arbuznikov, A.V., Ayers, P.W., Baerends, E.J., Barone, V., Calaminici, P., Cancès, E., Carter, E.A., Chattaraj, P.K., Chermette, H., Ciofini, I., Crawford, T.D., De Proft, F., Dobson, J.F., Draxl, C., Frauenheim, T., Fromager, E., Fuentealba, P., Gagliardi, L., Galli, G., Gao, J., Geerlings, P., Gidopoulos, N., Gill, P.M.W., Gori-Giorgi, P., Görling, A., Gould, T., Grimme, S., Gritsenko, O., Jensen, H.J.A., Johnson, E.R., Jones, R.O., Kaupp, M., Köster, A.M., Kronik, L., Krylov, A.I., Kvaal, S., Laestadius, A., Levy, M., Lewin, M., Liu, S., Loos, P.-F., Maitra, N.T., Neese, F., Perdew, J.P., Pernal, K., Pernot, P., Piecuch, P., Rebolini, E., Reining, L., Romaniello, P., Ruzsinszky, A., Salahub, D.R., Scheffler, M., Schwerdtfeger, P., Staroverov, V.N., Sun, J., Tellgren, E., Tozer, D.J., Trickey, S.B., Ullrich, C.A., Vela, A., Vignale, G., Wesolowski, T.A., Xu, X., Yang, W.","8691845100;7006713705;56107461500;7006208965;6603350260;6701478390;7006131823;55666883700;57203052068;55993789000;6603846131;7202462172;56269528000;16475499000;6602091733;7102138380;7003465377;57203087453;56219171000;7005494448;16021738500;7003872934;7006451975;7202463694;7404476130;7006082598;57204380689;7202766748;56085470900;7003542770;56250763300;7005335032;7006283123;57783605200;7404681444;57213784199;7004913121;55993788700;7003962425;57640043600;19337687800;56124557800;7404616690;22980532200;7409463290;7004044473;7003703748;7003941056;7003854511;6601954999;7003316823;58085893700;35759399900;7003982019;6507628319;8549353500;7005147098;7102229641;23016803900;7003319346;26531956400;23061765700;7003766784;7004172721;7005681392;7005273670;7003317449;7004845871;56011732100;7407757509;","DFT exchange: sharing perspectives on the workhorse of quantum chemistry and materials science",2022,"Physical Chemistry Chemical Physics","24","47",,"28700","28781",,20,"10.1039/d2cp02827a","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141988381&doi=10.1039%2fd2cp02827a&partnerID=40&md5=3dd99b2aaed5865e2adda61d63041b3c",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85141988381
"Robatjazi, H., Schirato, A., Alabastri, A., Christopher, P., Carter, E.A., Nordlander, P., Halas, N.J.","54391802600;57201588782;35791000300;36545732900;7202462172;7005155043;7005064558;","Reply to: Distinguishing thermal from non-thermal contributions to plasmonic hydrodefluorination",2022,"Nature Catalysis","5","4",,"247","250",,3,"10.1038/s41929-022-00768-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127310019&doi=10.1038%2fs41929-022-00768-5&partnerID=40&md5=6cea8a44acd26b2a66fb0d3219ebf935",Article,"Final","",Scopus,2-s2.0-85127310019
"Zhai, S., Nam, J., Sai Gautam, G., Lim, K., Rojas, J., Toney, M.F., Carter, E.A., Jung, I.-H., Chueh, W.C., Majumdar, A.","57200613768;57418132000;53064540800;57195058463;57203531190;7006556112;7202462172;56514655800;15019034300;57216998518;","Thermodynamic guiding principles of high-capacity phase transformation materials for splitting H2O and CO2 by thermochemical looping",2022,"Journal of Materials Chemistry A","10","7",,"3552","3561",,1,"10.1039/d1ta10391a","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125017007&doi=10.1039%2fd1ta10391a&partnerID=40&md5=bdb4a13e2f1b551fb1defd7479ac3393",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85125017007
"Wexler, R.B., Carter, E.A.","36968201300;7202462172;","Oxygen-Chlorine Chemisorption Scaling for Seawater Electrolysis on Transition Metals: The Role of Redox",2022,"Advanced Theory and Simulations",,,,"","",,,"10.1002/adts.202200592","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142165126&doi=10.1002%2fadts.202200592&partnerID=40&md5=8f34f3baabeaf07a6a1a980178652b3e",Article,"Article in Press","",Scopus,2-s2.0-85142165126
"Li, L., Martirez, J.M.P., Carter, E.A.","56227649100;55536336600;7202462172;","Identifying an Alternative Hydride Transfer Pathway for CO2 Reduction on CdTe(111) and CuInS2(112) Surfaces",2022,"Advanced Theory and Simulations","5","1","2100413","","",,3,"10.1002/adts.202100413","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121583581&doi=10.1002%2fadts.202100413&partnerID=40&md5=6b1b1c84b2913cd3465a2402e41d32c5",Article,"Final","",Scopus,2-s2.0-85121583581
"Acosta, A., Martirez, J.M.P., Lim, N., Chang, J.P., Carter, E.A.","57198200464;55536336600;57367100800;7601548544;7202462172;","Relationship between ferroelectric polarization and stoichiometry of HfO2 surfaces",2021,"Physical Review Materials","5","12","124417","","",,,"10.1103/PhysRevMaterials.5.124417","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122524360&doi=10.1103%2fPhysRevMaterials.5.124417&partnerID=40&md5=a721110d9e11800234f25f449aa45fa6",Article,"Final","",Scopus,2-s2.0-85122524360
"Chen, P., Fan, D., Zhang, Y., Selloni, A., Carter, E.A., Arnold, C.B., Dankworth, D.C., Rucker, S.P., Chelikowsky, J.R., Yao, N.","57749698300;57201991036;36012236900;7005934221;7202462172;7203014096;6602882590;6603768025;57205522347;7102796828;","Breaking a dative bond with mechanical forces",2021,"Nature Communications","12","1","5635","","",,13,"10.1038/s41467-021-25932-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115705146&doi=10.1038%2fs41467-021-25932-6&partnerID=40&md5=2faabf4b4965dcb7bcb0ad0c141a84cc",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85115705146
"Long, O.Y., Sai Gautam, G., Carter, E.A.","57224641159;53064540800;7202462172;","Assessing cathode property prediction: Via exchange-correlation functionals with and without long-range dispersion corrections",2021,"Physical Chemistry Chemical Physics","23","43",,"24726","24737",,5,"10.1039/d1cp03163e","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119439297&doi=10.1039%2fd1cp03163e&partnerID=40&md5=149c95a5cb29231acd2738fd0529148c",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85119439297
"Govind Rajan, A., Martirez, J.M.P., Carter, E.A.","57189303468;55536336600;7202462172;","Coupled Effects of Temperature, Pressure, and pH on Water Oxidation Thermodynamics and Kinetics",2021,"ACS Catalysis","11","18",,"11305","11319",,6,"10.1021/acscatal.1c02428","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114703496&doi=10.1021%2facscatal.1c02428&partnerID=40&md5=1a4cd71143de4dbf7abec848c009f929",Article,"Final","",Scopus,2-s2.0-85114703496
"Wexler, R.B., Gautam, G.S., Stechel, E.B., Carter, E.A.","36968201300;53064540800;6602086194;7202462172;","Factors Governing Oxygen Vacancy Formation in Oxide Perovskites",2021,"Journal of the American Chemical Society","143","33",,"13212","13227",,31,"10.1021/jacs.1c05570","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114139655&doi=10.1021%2fjacs.1c05570&partnerID=40&md5=d31e007283725a94d5c7c6afd324f6a5",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85114139655
"Martirez, J.M.P., Carter, E.A.","55536336600;7202462172;","Projector-free capped-fragment scheme within density functional embedding theory for covalent and ionic compounds",2021,"Journal of Chemical Theory and Computation","17","7",,"4105","4121",,2,"10.1021/acs.jctc.1c00285","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108500935&doi=10.1021%2facs.jctc.1c00285&partnerID=40&md5=bc87c53800b296bc8c9d7e59dcf05c88",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85108500935
"Martirez, J.M.P., Carter, E.A.","55536336600;7202462172;","Metal-to-Ligand Charge-Transfer Spectrum of a Ru-Bipyridine-Sensitized TiO2Cluster from Embedded Multiconfigurational Excited-State Theory",2021,"Journal of Physical Chemistry A","125","23",,"4998","5013",,2,"10.1021/acs.jpca.1c02628","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108386777&doi=10.1021%2facs.jpca.1c02628&partnerID=40&md5=2ca64b59be0b6d2df29ba1cc108dfad4",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85108386777
"Zhou, L., Lou, M., Bao, J.L., Zhang, C., Liu, J.G., Martirez, J.M.P., Tian, S., Yuan, L., Swearer, D.F., Robatjazi, H., Carter, E.A., Nordlander, P., Halas, N.J.","55999483500;56797640800;56583352500;57217304280;56158738000;55536336600;57205728405;57190670592;55611579200;54391802600;7202462172;7005155043;7005064558;","Hot carrier multiplication in plasmonic photocatalysis",2021,"Proceedings of the National Academy of Sciences of the United States of America","118","20","e2022109118","","",,22,"10.1073/pnas.2022109118","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105702246&doi=10.1073%2fpnas.2022109118&partnerID=40&md5=aeccdad4e1849d737c3aeee510a24712",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85105702246
"Zhao, Q., Martirez, J.M.P., Carter, E.A.","56898302400;55536336600;7202462172;","Revisiting Understanding of Electrochemical CO2Reduction on Cu(111): Competing Proton-Coupled Electron Transfer Reaction Mechanisms Revealed by Embedded Correlated Wavefunction Theory",2021,"Journal of the American Chemical Society","143","16",,"6152","6164",,27,"10.1021/jacs.1c00880","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105106576&doi=10.1021%2fjacs.1c00880&partnerID=40&md5=b62cdeaea938128a7435c0db13997d4f",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85105106576
"Wexler, R.B., Gautam, G.S., Carter, E.A.","36968201300;53064540800;7202462172;","Optimizing kesterite solar cells from Cu2ZnSnS4to Cu2CdGe(S,Se)4",2021,"Journal of Materials Chemistry A","9","15",,"9882","9897",,13,"10.1039/d0ta11603c","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104503431&doi=10.1039%2fd0ta11603c&partnerID=40&md5=bb51e8ce15b3870db4bc3eb8c4617977",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85104503431
"Carter, E.A.","7202462172;","Autobiography of Emily A. Carter",2021,"The journal of physical chemistry. A","125","8",,"1671","1679",,,"10.1021/acs.jpca.0c10044","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102482319&doi=10.1021%2facs.jpca.0c10044&partnerID=40&md5=2a983dd5853e91742bf83db847074cc8",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85102482319
"Xu, S., Carter, E.A.","56422811500;7202462172;","CO2Photoelectrochemical Reduction Catalyzed by a GaP(001) Photoelectrode",2021,"ACS Catalysis","11","3",,"1233","1241",,10,"10.1021/acscatal.0c04240","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099903997&doi=10.1021%2facscatal.0c04240&partnerID=40&md5=c7f32ef78c38270d40f3da0a50193571",Article,"Final","",Scopus,2-s2.0-85099903997
"Sheil, R., Martirez, J.M.P., Sang, X., Carter, E.A., Chang, J.P.","57189221646;55536336600;57215871035;7202462172;7601548544;","Precise Control of Nanoscale Cu Etching via Gas-Phase Oxidation and Chemical Complexation",2021,"Journal of Physical Chemistry C","125","3",,"1819","1832",,6,"10.1021/acs.jpcc.0c08932","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100023909&doi=10.1021%2facs.jpcc.0c08932&partnerID=40&md5=acbcea8828e4e9e2d16c2209517327b1",Article,"Final","",Scopus,2-s2.0-85100023909
"Tkalych, A.J., Zhuang, H., Carter, E.A.","55602301700;42062742100;7202462172;","An integrated methodology for screening hydrogen evolution reaction catalysts: Pt/Mo2C as an example",2021,"Springer Series in Materials Science","284",,,"719","731",,,"10.1007/978-3-030-18778-1_31","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101086076&doi=10.1007%2f978-3-030-18778-1_31&partnerID=40&md5=e4e867c106608e4c65800d6b9b9eb687",Book Chapter,"Final","",Scopus,2-s2.0-85101086076
"Li, L., Xu, S., Carter, E.A.","56227649100;56422811500;7202462172;","First-Principles Modeling of Sodium Ion and Water Intercalation into Titanium Disulfide Interlayers for Water Desalination",2020,"Chemistry of Materials","32","24",,"10678","10687",,7,"10.1021/acs.chemmater.0c03891","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097811393&doi=10.1021%2facs.chemmater.0c03891&partnerID=40&md5=32284306d71c9d21ef1ebaae76a9db0e",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85097811393
"Gupta, A., Govind Rajan, A., Carter, E.A., Stone, H.A.","56898355500;57189303468;7202462172;7202564376;","Thermodynamics of Electrical Double Layers with Electrostatic Correlations",2020,"Journal of Physical Chemistry C","124","49",,"26830","26842",,5,"10.1021/acs.jpcc.0c08554","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097865232&doi=10.1021%2facs.jpcc.0c08554&partnerID=40&md5=a996dbaa531a3ff87b9055576c185935",Article,"Final","",Scopus,2-s2.0-85097865232
"Sai Gautam, G., Stechel, E.B., Carter, E.A.","53064540800;6602086194;7202462172;","Exploring Ca-Ce-M-O (M = 3d Transition Metal) Oxide Perovskites for Solar Thermochemical Applications",2020,"Chemistry of Materials","32","23",,"9964","9982",,31,"10.1021/acs.chemmater.0c02912","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096579996&doi=10.1021%2facs.chemmater.0c02912&partnerID=40&md5=9eb4cc481d01bd469c136d7fb7af97cb",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85096579996
"Govind Rajan, A., Carter, E.A.","57189303468;7202462172;","Microkinetic model for pH- And potential-dependent oxygen evolution during water splitting on Fe-doped β-NiOOH",2020,"Energy and Environmental Science","13","12",,"4962","4976",,34,"10.1039/d0ee02292f","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096855792&doi=10.1039%2fd0ee02292f&partnerID=40&md5=ba7bf9ced4f9c55a3600a489ed491081",Article,"Final","",Scopus,2-s2.0-85096855792
"Govind Rajan, A., Carter, E.A.","57189303468;7202462172;","Discovering Competing Electrocatalytic Mechanisms and Their Overpotentials: Automated Enumeration of Oxygen Evolution Pathways",2020,"Journal of Physical Chemistry C","124","45",,"24883","24898",,8,"10.1021/acs.jpcc.0c08120","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096852794&doi=10.1021%2facs.jpcc.0c08120&partnerID=40&md5=c180b07d01afdd828423ac93061abab5",Article,"Final","",Scopus,2-s2.0-85096852794
"Zhao, Q., Zhang, X., Martirez, J.M.P., Carter, E.A.","56898302400;57200341823;55536336600;7202462172;","Benchmarking an Embedded Adaptive Sampling Configuration Interaction Method for Surface Reactions: H2Desorption from and CH4Dissociation on Cu(111)",2020,"Journal of Chemical Theory and Computation","16","11",,"7078","7088",,17,"10.1021/acs.jctc.0c00341","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85095974733&doi=10.1021%2facs.jctc.0c00341&partnerID=40&md5=5deb77015e49487a8c1c46eb3343d86e",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85095974733
"Li, L., Martirez, J.M.P., Carter, E.A.","56227649100;55536336600;7202462172;","Prediction of Highly Selective Electrocatalytic Nitrogen Reduction at Low Overpotential on a Mo-Doped g-GaN Monolayer",2020,"ACS Catalysis","10","21",,"12841","12857",,63,"10.1021/acscatal.0c03140","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096077182&doi=10.1021%2facscatal.0c03140&partnerID=40&md5=de80e96a16b87b756ee6e0d2f97b58f4",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85096077182
"Gupta, A., Govind Rajan, A., Carter, E.A., Stone, H.A.","56898355500;57189303468;7202462172;7202564376;","Ionic Layering and Overcharging in Electrical Double Layers in a Poisson-Boltzmann Model",2020,"Physical Review Letters","125","18","188004","","",,15,"10.1103/PhysRevLett.125.188004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094892296&doi=10.1103%2fPhysRevLett.125.188004&partnerID=40&md5=e61913958f2a476288bac39dfd60f1e0",Article,"Final","",Scopus,2-s2.0-85094892296
"Zhao, Q., Carter, E.A.","56898302400;7202462172;","Revisiting Competing Paths in Electrochemical CO2Reduction on Copper via Embedded Correlated Wavefunction Theory",2020,"Journal of Chemical Theory and Computation","16","10",,"6528","6538",,14,"10.1021/acs.jctc.0c00583","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092945131&doi=10.1021%2facs.jctc.0c00583&partnerID=40&md5=21451315b10660c6a2d4804e2dce7069",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85092945131
"Govind Rajan, A., Martirez, J.M.P., Carter, E.A.","57189303468;55536336600;7202462172;","Why Do We Use the Materials and Operating Conditions We Use for Heterogeneous (Photo)Electrochemical Water Splitting?",2020,"ACS Catalysis","10","19",,"","",,48,"10.1021/acscatal.0c01862","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094900459&doi=10.1021%2facscatal.0c01862&partnerID=40&md5=9ea0a4b16768325fd177b6dfc13b48fa",Article,"Final","",Scopus,2-s2.0-85094900459
"Sai Gautam, G., Stechel, E.B., Carter, E.A.","53064540800;6602086194;7202462172;","A First-Principles-Based Sub-Lattice Formalism for Predicting Off-Stoichiometry in Materials for Solar Thermochemical Applications: The Example of Ceria",2020,"Advanced Theory and Simulations","3","9","2000112","","",,6,"10.1002/adts.202000112","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089456141&doi=10.1002%2fadts.202000112&partnerID=40&md5=dd13c6809f817fa019fe96e29db89d32",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85089456141
"Wexler, R.B., Gautam, G.S., Carter, E.A.","36968201300;53064540800;7202462172;","Exchange-correlation functional challenges in modeling quaternary chalcogenides",2020,"Physical Review B","102","5","054101","","",,12,"10.1103/PhysRevB.102.054101","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089876429&doi=10.1103%2fPhysRevB.102.054101&partnerID=40&md5=a38a2a58de2afb7cdf42586cbcc6d299",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85089876429
"Robatjazi, H., Bao, J.L., Zhang, M., Zhou, L., Christopher, P., Carter, E.A., Nordlander, P., Halas, N.J.","54391802600;56583352500;57205733406;55999483500;36545732900;7202462172;7005155043;7005064558;","Plasmon-driven carbon–fluorine (C(sp 3)–F) bond activation with mechanistic insights into hot-carrier-mediated pathways",2020,"Nature Catalysis","3","7",,"564","573",,52,"10.1038/s41929-020-0466-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086155661&doi=10.1038%2fs41929-020-0466-5&partnerID=40&md5=bb6e2e03e73e7a9399a43791e8612953",Article,"Final","",Scopus,2-s2.0-85086155661
"Martirez, J.M.P., Bao, J.L., Carter, E.A.","55536336600;56583352500;7202462172;","First-Principles Insights into Plasmon-Induced Catalysis",2020,"Annual Review of Physical Chemistry","72",,,"99","119",,24,"10.1146/annurev-physchem-061020-053501","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101123186&doi=10.1146%2fannurev-physchem-061020-053501&partnerID=40&md5=a8d4acdd54779e160b5a0ece5045027f",Review,"Final","",Scopus,2-s2.0-85101123186
"Lischka, H., Shepard, R., Müller, T., Szalay, P.G., Pitzer, R.M., Aquino, A.J.A., Araújo Do Nascimento, M.M., Barbatti, M., Belcher, L.T., Blaudeau, J.-P., Borges, I., Brozell, S.R., Carter, E.A., Das, A., Gidofalvi, G., González, L., Hase, W.L., Kedziora, G., Kertesz, M., Kossoski, F., Machado, F.B.C., Matsika, S., Do Monte, S.A., Nachtigallová, D., Nieman, R., Oppel, M., Parish, C.A., Plasser, F., Spada, R.F.K., Stahlberg, E.A., Ventura, E., Yarkony, D.R., Zhang, Z.","7004651091;7102027310;57198158904;57193022548;6701522271;7007005305;57216313573;6602708637;57212483268;6601925628;7004499681;6507749121;7202462172;55450741500;6507391240;7202218586;7006268148;6603491416;34770551500;54782910300;7102936564;6701418521;6507281154;6701642056;55967437000;6603911855;7101781828;28568073700;55249508900;8974986200;11838852100;7004598670;56491747000;","The generality of the GUGA MRCI approach in COLUMBUS for treating complex quantum chemistry",2020,"Journal of Chemical Physics","152","13","134110","","",,24,"10.1063/1.5144267","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083076004&doi=10.1063%2f1.5144267&partnerID=40&md5=fbf8841b971d22955c48175743a085b7",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85083076004
"Long, O.Y., Sai Gautam, G., Carter, E.A.","57224641159;53064540800;7202462172;","Evaluating optimal U for 3d transition-metal oxides within the SCAN+ U framework",2020,"Physical Review Materials","4","4","045401","","",,39,"10.1103/PhysRevMaterials.4.045401","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084654825&doi=10.1103%2fPhysRevMaterials.4.045401&partnerID=40&md5=3d9403078154c3c7b76d8da578776551",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85084654825
"Xu, S., Carter, E.A.","56422811500;7202462172;","Oxidation State of GaP Photoelectrode Surfaces under Electrochemical Conditions for Photocatalytic CO2Reduction",2020,"Journal of Physical Chemistry B","124","11",,"2255","2261",,3,"10.1021/acs.jpcb.0c01236","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082097893&doi=10.1021%2facs.jpcb.0c01236&partnerID=40&md5=a89102dbefa549eb3db598dde77d8373",Article,"Final","",Scopus,2-s2.0-85082097893
"Martirez, J.M.P., Carter, E.A.","55536336600;7202462172;","Secondary Transition-Metal Dopants for Enhanced Electrochemical O2 Formation and Desorption on Fe-Doped β-NiOOH",2020,"ACS Energy Letters","5","3",,"962","967",,12,"10.1021/acsenergylett.9b02761","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082386972&doi=10.1021%2facsenergylett.9b02761&partnerID=40&md5=35147008111a3a9a5ff688e2a9b8049e",Article,"Final","",Scopus,2-s2.0-85082386972
"Martirez, J.M.P., Carter, E.A.","55536336600;7202462172;","Noninnocent Influence of Host β-NiOOH Redox Activity on Transition-Metal Dopants' Efficacy as Active Sites in Electrocatalytic Water Oxidation",2020,"ACS Catalysis","10","4",,"2720","2734",,20,"10.1021/acscatal.9b05092","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080973981&doi=10.1021%2facscatal.9b05092&partnerID=40&md5=e8f0958c7a2cf30370cc825dc01ff2cb",Article,"Final","",Scopus,2-s2.0-85080973981
"Govind Rajan, A., Martirez, J.M.P., Carter, E.A.","57189303468;55536336600;7202462172;","Facet-Independent Oxygen Evolution Activity of Pure β-NiOOH: Different Chemistries Leading to Similar Overpotentials",2020,"Journal of the American Chemical Society","142","7",,"3600","3612",,86,"10.1021/jacs.9b13708","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080134464&doi=10.1021%2fjacs.9b13708&partnerID=40&md5=ff9655fe2cd873ad78c69e09ba74e3e4",Article,"Final","",Scopus,2-s2.0-85080134464
