Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Lim, A.T., Srolovitz, D.J., Haataja, M.","7202659071;7005571880;7004308266;","Low-angle grain boundary migration in the presence of extrinsic dislocations",2009,"Acta Materialia","57","17",,"5013","5022",,38,"10.1016/j.actamat.2009.07.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-69949180804&doi=10.1016%2fj.actamat.2009.07.003&partnerID=40&md5=bfb4d8b766aea81737804b92ceb1b484",Article,"Final","",Scopus,2-s2.0-69949180804
"Sonday, B.E., Haataja, M., Kevrekidis, I.G.","35070538200;7004308266;35479930600;","Coarse-graining the dynamics of a driven interface in the presence of mobile impurities: Effective description via diffusion maps",2009,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics","80","3","031102","","",,31,"10.1103/PhysRevE.80.031102","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349494198&doi=10.1103%2fPhysRevE.80.031102&partnerID=40&md5=d8efdcb307bcf764457c9c5959bcace8",Article,"Final","All Open Access, Green",Scopus,2-s2.0-70349494198
"Haataja, M.","7004308266;","Critical dynamics in multicomponent lipid membranes",2009,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics","80","2","020902","","",,28,"10.1103/PhysRevE.80.020902","https://www.scopus.com/inward/record.uri?eid=2-s2.0-69449084856&doi=10.1103%2fPhysRevE.80.020902&partnerID=40&md5=00b1b43a8af4d502d283d4f544eb586a",Article,"Final","",Scopus,2-s2.0-69449084856
"Jusufi, A., Hynninen, A.-P., Haataja, M., Panagjotopoulos, A.Z.","6602788576;6603401988;7004308266;26640573900;","Electrostatic screening and charge correlation effects in micellization of ionic surfactants",2009,"Journal of Physical Chemistry B","113","18",,"6314","6320",,54,"10.1021/jp901032g","https://www.scopus.com/inward/record.uri?eid=2-s2.0-66349113773&doi=10.1021%2fjp901032g&partnerID=40&md5=1f1622341d94e260b1486bc6ed2a1aa1",Article,"Final","All Open Access, Green",Scopus,2-s2.0-66349113773
"Meng, J., Fan, J., Galiana, G., Branca, R.T., Clasen, P.L., Ma, S., Zhou, J., Leuschner, C., Kumar, C.S.S.R., Hormes, J., Otiti, T., Beye, A.C., Harmer, M.P., Kiely, C.J., Warren, W., Haataja, M.P., Soboyejo, W.O.","7202449917;16309720800;10242236200;6603497732;15219710200;54796865800;35335867700;7003504650;22947905800;57206526480;6602277867;9036764600;7201630118;7007159373;7202784679;7004308266;35565458000;","LHRH-functionalized superparamagnetic iron oxide nanoparticles for breast cancer targeting and contrast enhancement in MRI",2009,"Materials Science and Engineering C","29","4",,"1467","1479",,66,"10.1016/j.msec.2008.09.039","https://www.scopus.com/inward/record.uri?eid=2-s2.0-64849095920&doi=10.1016%2fj.msec.2008.09.039&partnerID=40&md5=7cfd5b3e52a5856f805161012e68e336",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-64849095920
"Sammalkorpi, M., Karttunen, M., Haataja, M.","22941932700;7003336001;7004308266;","Ionic surfactant aggregates in saline solutions: Sodium dodecyl sulfate (SDS) in the presence of excess sodium chloride (NaCl) or calcium chloride (CaCl2)",2009,"Journal of Physical Chemistry B","113","17",,"5863","5870",,185,"10.1021/jp901228v","https://www.scopus.com/inward/record.uri?eid=2-s2.0-66349131021&doi=10.1021%2fjp901228v&partnerID=40&md5=0bcfa65886239ad9309bd8d024d6a90e",Article,"Final","All Open Access, Green",Scopus,2-s2.0-66349131021
"Karttunen, M., Haataja, M.P., Saily, M., Vattulainen, I., Holopainenr, J.M.","7003336001;7004308266;6701607503;7004084871;26531404000;","Lipid domain morphologies in phosphatidylcholine-ceramide monolayers",2009,"Langmuir","25","8",,"4595","4600",,30,"10.1021/la803377s","https://www.scopus.com/inward/record.uri?eid=2-s2.0-65249186452&doi=10.1021%2fla803377s&partnerID=40&md5=d1acc41a661c4504b2718944258c5b7e",Article,"Final","",Scopus,2-s2.0-65249186452
"Van Valen, D., Haataja, M., Phillips, R.","26327043800;7004308266;7404240886;","Biochemistry on a leash: The roles of tether length and geometry in signal integration proteins",2009,"Biophysical Journal","96","4",,"1275","1292",,33,"10.1016/j.bpj.2008.10.052","https://www.scopus.com/inward/record.uri?eid=2-s2.0-62649147958&doi=10.1016%2fj.bpj.2008.10.052&partnerID=40&md5=dcc2da19f71f1fb861d81bacf2471d79",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-62649147958
"Sammalkorpi, M., Karttunen, M., Haataja, M.","22941932700;7003336001;7004308266;","Micelle fission through surface instability and formation of an interdigitating stalk",2008,"Journal of the American Chemical Society","130","52",,"17977","17980",,56,"10.1021/ja8077413","https://www.scopus.com/inward/record.uri?eid=2-s2.0-58849108597&doi=10.1021%2fja8077413&partnerID=40&md5=9b5c90dc42b7335408474badf9afefc0",Article,"Final","",Scopus,2-s2.0-58849108597
"Sammalkorpi, M., Panagiotopoulos, A.Z., Haataja, M.","22941932700;7006335566;7004308266;","Surfactant and hydrocarbon aggregates on defective graphite surface: Structure and dynamics",2008,"Journal of Physical Chemistry B","112","41",,"12954","12961",,28,"10.1021/jp8043835","https://www.scopus.com/inward/record.uri?eid=2-s2.0-55149103352&doi=10.1021%2fjp8043835&partnerID=40&md5=81ea567d39f3df3d50b165cc56410f5d",Article,"Final","All Open Access, Green",Scopus,2-s2.0-55149103352
"Rickman, J.M., Haataja, M., Lesar, R.","7007109065;7004308266;7003687767;","Impact of obstacles on dislocation patterning and stress correlations",2008,"Physical Review B - Condensed Matter and Materials Physics","77","17","174105","","",,3,"10.1103/PhysRevB.77.174105","https://www.scopus.com/inward/record.uri?eid=2-s2.0-43449120972&doi=10.1103%2fPhysRevB.77.174105&partnerID=40&md5=17c8bf4224f2f6216fb960dcbf29f758",Article,"Final","",Scopus,2-s2.0-43449120972
"Fan, J., Sammalkorpi, M., Haataja, M.","16309720800;22941932700;7004308266;","Domain formation in the plasma membrane: Roles of nonequilibrium lipid transport and membrane proteins",2008,"Physical Review Letters","100","17","178102","","",,34,"10.1103/PhysRevLett.100.178102","https://www.scopus.com/inward/record.uri?eid=2-s2.0-43049095745&doi=10.1103%2fPhysRevLett.100.178102&partnerID=40&md5=175adc5267f45399b672fab191c756a4",Article,"Final","",Scopus,2-s2.0-43049095745
"Sammalkorpi, M., Panagiotopoulos, A.Z., Haataja, M.","22941932700;7006335566;7004308266;","Structure and dynamics of surfactant and hydrocarbon aggregates on graphite: A molecular dynamics simulation study",2008,"Journal of Physical Chemistry B","112","10",,"2915","2921",,44,"10.1021/jp077636y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-46949111798&doi=10.1021%2fjp077636y&partnerID=40&md5=5e18512c665c16b849cdea56f21e8aa5",Article,"Final","All Open Access, Green",Scopus,2-s2.0-46949111798
"Sammalkorpi, M., Karttunen, M., Haataja, M.","22941932700;7003336001;7004308266;","Structural properties of ionic detergent aggregates: A large-scale molecular dynamics study of sodium dodecyl sulfate",2007,"Journal of Physical Chemistry B","111","40",,"11722","11733",,171,"10.1021/jp072587a","https://www.scopus.com/inward/record.uri?eid=2-s2.0-35548982245&doi=10.1021%2fjp072587a&partnerID=40&md5=7907a68564f65d2ded197df877218c08",Article,"Final","",Scopus,2-s2.0-35548982245
"Sreekala, S., Haataja, M.","23995996400;7004308266;","Recrystallization kinetics: A coupled coarse-grained dislocation density and phase-field approach",2007,"Physical Review B - Condensed Matter and Materials Physics","76","9","094109","","",,26,"10.1103/PhysRevB.76.094109","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548829648&doi=10.1103%2fPhysRevB.76.094109&partnerID=40&md5=1593b9edc609b8494587b69b474785ba",Article,"Final","",Scopus,2-s2.0-34548829648
"Fan, J., Greenwood, M., Haataja, M., Provatas, N.","16309720800;23004281000;7004308266;6603954730;","Phase-field simulations of velocity selection in rapidly solidified binary alloys",2006,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics","74","3","031602","","",,13,"10.1103/PhysRevE.74.031602","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748679490&doi=10.1103%2fPhysRevE.74.031602&partnerID=40&md5=1210add5d2c137e0d1a80aa752124a22",Article,"Final","",Scopus,2-s2.0-33748679490
"Stefanovic, P., Haataja, M., Provatas, N.","8346374100;7004308266;6603954730;","Phase-field crystals with elastic interactions",2006,"Physical Review Letters","96","22","225504","","",,236,"10.1103/PhysRevLett.96.225504","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745039752&doi=10.1103%2fPhysRevLett.96.225504&partnerID=40&md5=453a290064e5e1b00e40d2f153489f78",Article,"Final","All Open Access, Green",Scopus,2-s2.0-33745039752
"Haataja, M., Mahon, J., Provatas, N., Ĺonard, F.","7004308266;57196869322;6603954730;7005304127;","Scaling of domain size during spinodal decomposition: Dislocation discreteness and mobility effects",2005,"Applied Physics Letters","87","25","251901","1","3",,21,"10.1063/1.2147732","https://www.scopus.com/inward/record.uri?eid=2-s2.0-29144524701&doi=10.1063%2f1.2147732&partnerID=40&md5=728468365fb72ef418192c3135f38fe2",Article,"Final","",Scopus,2-s2.0-29144524701
"Ĺonard, F., Haataja, M.","7005304127;7004308266;","Alloy destabilization by dislocations",2005,"Applied Physics Letters","86","18","181909","1","3",,14,"10.1063/1.1922578","https://www.scopus.com/inward/record.uri?eid=2-s2.0-20844433698&doi=10.1063%2f1.1922578&partnerID=40&md5=ca8ee82306a3f72e23808f16cd6488f0",Article,"Final","",Scopus,2-s2.0-20844433698
"Greenwood, M., Haataja, M., Provatas, N.","23004281000;7004308266;6603954730;","Crossover scaling of wavelength selection in directional solidification of binary alloys",2004,"Physical Review Letters","93","24","246101","","",,62,"10.1103/PhysRevLett.93.246101","https://www.scopus.com/inward/record.uri?eid=2-s2.0-42749105019&doi=10.1103%2fPhysRevLett.93.246101&partnerID=40&md5=e626bf5a0a9b11f18059802742cece7d",Article,"Final","All Open Access, Green",Scopus,2-s2.0-42749105019
"Haataja, M., Srolovitz, D.J., Kevrekidis, I.G.","7004308266;7005571880;35479930600;","Apparent hysteresis in a driven system with self-organized drag",2004,"Physical Review Letters","92","16","160603","160603","1-160603-4",,23,"10.1103/PhysRevLett.92.160603","https://www.scopus.com/inward/record.uri?eid=2-s2.0-2342589881&doi=10.1103%2fPhysRevLett.92.160603&partnerID=40&md5=7e7b2daf95f129bbe1add759b8c86252",Article,"Final","All Open Access, Green",Scopus,2-s2.0-2342589881
"Haataja, M., Léonard, F.","7004308266;7005304127;","Editorial Note: Influence of mobile dislocations on phase separation in binary alloys [Phys. Rev. B 69, 081201(R) (2004)]",2004,"Physical Review B - Condensed Matter and Materials Physics","69","6",,"","",1,1,"10.1103/PhysRevB.69.069904","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889828746&doi=10.1103%2fPhysRevB.69.069904&partnerID=40&md5=4c12fcfd7a0544a6aff61cbe598d5b2f",Editorial,"Final","All Open Access, Bronze",Scopus,2-s2.0-84889828746
"Haataja, M., Léonard, F.","7004308266;7005304127;","Erratum (Retracted article): Influence of mobile dislocations on phase separation in binary alloys (Physical Review B - Condensed Matter and Materials Physics (2004) 69 (81201) DOI: 10.1103/PhysRevB.69.069904)",2004,"Physical Review B - Condensed Matter and Materials Physics","69","6","069904","699041","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-1642284899&partnerID=40&md5=c0274bc718a5a02eeb22a65d887a4fdb",Erratum,"Final","",Scopus,2-s2.0-1642284899
"Lobkovsky, A.E., Karma, A., Mendelev, M.I., Haataja, M., Srolovitz, D.J.","6603112131;7004990308;7003574396;7004308266;7005571880;","Grain shape, grain boundary mobility and the Herring relation",2004,"Acta Materialia","52","2",,"285","292",,32,"10.1016/j.actamat.2003.09.012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0346785300&doi=10.1016%2fj.actamat.2003.09.012&partnerID=40&md5=caeb45c7748eb6fd958b3578bdc08fda",Article,"Final","",Scopus,2-s2.0-0346785300
"Haataja, M., Léonard, F.","7004308266;7005304127;","Influence of mobile dislocations on phase separation in binary alloys",2004,"Physical Review B - Condensed Matter and Materials Physics","69","8",,"","",4,32,"10.1103/PhysRevB.69.081201","https://www.scopus.com/inward/record.uri?eid=2-s2.0-1842480122&doi=10.1103%2fPhysRevB.69.081201&partnerID=40&md5=f32ad3cb7182c513450d3fb076543a1a",Article,"Final","",Scopus,2-s2.0-1842480122
"Haataja, M., Srolovitz, D.J., Bocarsly, A.B.","7004308266;7005571880;35513222300;","Morphological Stability during Electrodeposition I. Steady States and Stability Analysis",2003,"Journal of the Electrochemical Society","150","10",,"C699","C707",,20,"10.1149/1.1602455","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0142084908&doi=10.1149%2f1.1602455&partnerID=40&md5=021dd5a3889ae006fa7e4788635db121",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-0142084908
"Haataja, M., Srolovitz, D.J., Bocarsly, A.B.","7004308266;7005571880;35513222300;","Morphological Stability during Electrodeposition II. Additive Effects",2003,"Journal of the Electrochemical Society","150","10",,"C708","C716",,19,"10.1149/1.1602456","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0142053138&doi=10.1149%2f1.1602456&partnerID=40&md5=005532a4a80dc70fad92793e1c69f3f1",Article,"Final","",Scopus,2-s2.0-0142053138
"Greenwood, M., Haataja, M., Provatas, N.","23004281000;7004308266;6603954730;","Pattern formation in directional solidification",2003,"Materials Research Society Symposium - Proceedings","782",,,"291","297",,,"10.1557/proc-782-a5.65","https://www.scopus.com/inward/record.uri?eid=2-s2.0-2942633625&doi=10.1557%2fproc-782-a5.65&partnerID=40&md5=385ba2f72976a0f392cbb4dcad10821e",Conference Paper,"Final","",Scopus,2-s2.0-2942633625
"Provatas, N., Wang, Q., Haataja, M., Grant, M.","6603954730;56097853500;7004308266;7401439843;","Seaweed to dendrite transition in directional solidification",2003,"Physical Review Letters","91","15",,"","",,47,"10.1103/PhysRevLett.91.155502","https://www.scopus.com/inward/record.uri?eid=2-s2.0-11844271917&doi=10.1103%2fPhysRevLett.91.155502&partnerID=40&md5=553adf2940272c831bd72dc3bfc178ee",Article,"Final","All Open Access, Green",Scopus,2-s2.0-11844271917
"Elder, K.R., Katakowski, M., Haataja, M., Grant, M.","7004535605;6601961306;7004308266;7401439843;","Modeling elasticity in crystal growth",2002,"Physical Review Letters","88","24","245701","2457011","2457014",,737,"10.1103/PhysRevLett.88.245701","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037124649&doi=10.1103%2fPhysRevLett.88.245701&partnerID=40&md5=f8d27b37c698d66674c13c84edb2f46b",Article,"Final","All Open Access, Green",Scopus,2-s2.0-0037124649
"Haataja, M., Müller, J., Rutenberg, A.D., Grant, M.","7004308266;7404872654;7006410862;7401439843;","Dislocations and morphological instabilities: Continuum modeling of misfitting heteroepitaxial films",2002,"Physical Review B - Condensed Matter and Materials Physics","65","16","165414","1654141","16541420",,44,"10.1103/PhysRevB.65.165414","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037091809&doi=10.1103%2fPhysRevB.65.165414&partnerID=40&md5=5f4b494c7a08d6767655487bbef7d34a",Article,"Final","All Open Access, Green",Scopus,2-s2.0-0037091809
"Haataja, M., Müller, J., Rutenberg, A.D., Grant, M.","7004308266;7404872654;7006410862;7401439843;","Dynamics of dislocations and surface instabilities in misfitting heteroepitaxial films",2002,"Physical Review B - Condensed Matter and Materials Physics","65","3","035401","354011","354015",,19,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037080970&partnerID=40&md5=eb31cb26d235ae91cb2758261a685e36",Article,"Final","",Scopus,2-s2.0-0037080970
"Haataja, M., Müller, J., Rutenberg, A.D., Grant, M.","7004308266;7404872654;7006410862;7401439843;","Dynamics of dislocations and surface instabilities in misfitting heteroepitaxial films",2002,"Physical Review B - Condensed Matter and Materials Physics","65","3",,"1","5",,,"10.1103/PhysRevB.65.035401","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038294928&doi=10.1103%2fPhysRevB.65.035401&partnerID=40&md5=f45f7820ec688ed6c0e06753e3aa0847",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85038294928
"Haataja, M., Srolovitz, D.J.","7004308266;7005571880;","Morphological Instability and Additive-Induced Stabilization in Electrodeposition",2002,"Physical Review Letters","89","21",,"","",,17,"10.1103/PhysRevLett.89.215509","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037132290&doi=10.1103%2fPhysRevLett.89.215509&partnerID=40&md5=c8457b080781cbc1f75c85527a391207",Article,"Final","",Scopus,2-s2.0-0037132290
"Provatas, N., Haataja, M., Asikainen, J., Majaniemi, S., Alava, M., Ala-Nissila, T.","6603954730;7004308266;6603911388;6603290572;7005549464;7005117201;","Fiber deposition models in two and three spatial dimensions",2000,"Colloids and Surfaces A: Physicochemical and Engineering Aspects","165","1-3",,"209","229",,54,"10.1016/S0927-7757(99)00417-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033963667&doi=10.1016%2fS0927-7757%2899%2900417-3&partnerID=40&md5=8a0981700c9978c95c95401a2c208f11",Article,"Final","All Open Access, Green",Scopus,2-s2.0-0033963667
"Kuittu, M.-P., Haataja, M., Ala-Nissila, T.","6506374864;7004308266;7005117201;","Dynamics of driven interfaces in algebraically correlated random media",1999,"Physical Review E - Statistical Physics, Plasmas, Fluids, and Related Interdisciplinary Topics","59","3",,"2677","2682",,8,"10.1103/PhysRevE.59.2677","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0003231978&doi=10.1103%2fPhysRevE.59.2677&partnerID=40&md5=7ebe30bc0f39ce8d557da4ee6d97cc66",Article,"Final","All Open Access, Green",Scopus,2-s2.0-0003231978
"Karttunen, M., Haataja, M., Elder, K.R., Grant, M.","7003336001;7004308266;7004535605;7401439843;","Defects, order, and hysteresis in driven charge-density waves",1999,"Physical Review Letters","83","17",,"3518","3521",,21,"10.1103/PhysRevLett.83.3518","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001095474&doi=10.1103%2fPhysRevLett.83.3518&partnerID=40&md5=3c144c91bd9aa2f574d3507355cae340",Article,"Final","All Open Access, Green",Scopus,2-s2.0-0001095474
"Kuittu, M.-P., Haataja, M., Provatas, N., Ala-Nissila, T.","6506374864;7004308266;6603954730;7005117201;","Dynamics of driven interfaces near isotropic percolation transition",1998,"Physical Review E - Statistical Physics, Plasmas, Fluids, and Related Interdisciplinary Topics","58","2",,"1514","1520",,4,"10.1103/PhysRevE.58.1514","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0005789759&doi=10.1103%2fPhysRevE.58.1514&partnerID=40&md5=65940fcd6e85f6f18aafb3324385a604",Article,"Final","All Open Access, Green",Scopus,2-s2.0-0005789759
"Provatas, N., Haataja, M., Seppälä, E., Majaniemi, S., Alava, M., Ala-Nissila, T.","6603954730;7004308266;7005530190;6603290572;7005549464;7005117201;","Structural properties of disordered fibre networks",1997,"Physica A: Statistical Mechanics and its Applications","239","1-3",,"304","313",,9,"10.1016/S0378-4371(97)00027-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031147522&doi=10.1016%2fS0378-4371%2897%2900027-7&partnerID=40&md5=b35e654a9e495d0bde7c7c56f5f4c3da",Article,"Final","",Scopus,2-s2.0-0031147522
"Provatas, N., Haataja, M., Seppälä, E., Majaniemi, S., Åström, J., Alava, M., Ala-Nissila, T.","6603954730;7004308266;7005530190;6603290572;57205855127;7005549464;7005117201;","Growth, percolation, and correlations in disordered fiber networks",1997,"Journal of Statistical Physics","87","1-2",,"385","413",,12,"10.1007/BF02181493","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031115664&doi=10.1007%2fBF02181493&partnerID=40&md5=9c7ddb41308ec49fcb49bedb2e0d848e",Article,"Final","All Open Access, Green",Scopus,2-s2.0-0031115664
"Haataja, M., Nieminen, J.A., Ala-Nissila, T.","7004308266;7005439559;7005117201;","Dynamics of the spreading of chainlike molecules with asymmetric surface interactions",1996,"Physical Review E - Statistical Physics, Plasmas, Fluids, and Related Interdisciplinary Topics","53","5",,"5111","5122",,9,"10.1103/PhysRevE.53.5111","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0039803406&doi=10.1103%2fPhysRevE.53.5111&partnerID=40&md5=f5859ec00fad4929be9f05004dfd3e08",Article,"Final","All Open Access, Green",Scopus,2-s2.0-0039803406
