Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Zhao, H., Dana, A.G., Zhang, Z., Green, W.H., Ju, Y.","7404779947;57193871072;47661920900;7402259989;7202809556;","Experimental and modeling study of the mutual oxidation of N-pentane and nitrogen dioxide at low and high temperatures in a jet stirred reactor",2018,"Energy","165",,,"727","738",,43,"10.1016/j.energy.2018.10.013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044616299&doi=10.1016%2fj.energy.2018.10.013&partnerID=40&md5=9f7a0125ed270a735f981ed4aa96ba50",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85044616299
"Zhang, Z., Zhao, H., Cao, L., Li, G., Ju, Y.","47661920900;7404779947;57204644258;15019458500;7202809556;","Kinetic Effects of n -Heptane Addition on Low and High Temperature Oxidation of Methane in a Jet-Stirred Reactor",2018,"Energy and Fuels","32","11",,"11970","11978",,22,"10.1021/acs.energyfuels.8b03124","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056554531&doi=10.1021%2facs.energyfuels.8b03124&partnerID=40&md5=335e9dd4715010fb3aa58310a9e51dcc",Article,"Final","",Scopus,2-s2.0-85056554531
"Rousso, A.C., Hansen, N., Jasper, A.W., Ju, Y.","57194311892;56575379300;7003460943;7202809556;","Low-Temperature Oxidation of Ethylene by Ozone in a Jet-Stirred Reactor",2018,"Journal of Physical Chemistry A","122","43",,"8674","8685",,44,"10.1021/acs.jpca.8b06556","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055809180&doi=10.1021%2facs.jpca.8b06556&partnerID=40&md5=7742bb2ac428412895e6d4fc31bc62fa",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85055809180
"Zhao, H., Wu, L., Patrick, C., Zhang, Z., Rezgui, Y., Yang, X., Wysocki, G., Ju, Y.","7404779947;55927626800;57194461501;47661920900;8420359700;36714710400;7006273708;7202809556;","Studies of low temperature oxidation of n-pentane with nitric oxide addition in a jet stirred reactor",2018,"Combustion and Flame","197",,,"78","87",,46,"10.1016/j.combustflame.2018.07.014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051044149&doi=10.1016%2fj.combustflame.2018.07.014&partnerID=40&md5=42498b53baaf4c4e15327099922b91d6",Article,"Final","",Scopus,2-s2.0-85051044149
"Reuter, C.B., Zhang, R., Yehia, O.R., Rezgui, Y., Ju, Y.","56703694200;57201353215;57160132700;8420359700;7202809556;","Counterflow flame experiments and chemical kinetic modeling of dimethyl ether/methane mixtures",2018,"Combustion and Flame","196",,,"1","10",,48,"10.1016/j.combustflame.2018.06.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048738807&doi=10.1016%2fj.combustflame.2018.06.004&partnerID=40&md5=1c2607e38a6aab8e1f3ca5656bd6dfdb",Article,"Final","",Scopus,2-s2.0-85048738807
"Yehia, O.R., Reuter, C.B., Ju, Y.","57160132700;56703694200;7202809556;","Low-temperature multistage warm diffusion flames",2018,"Combustion and Flame","195",,,"63","74",,22,"10.1016/j.combustflame.2018.03.013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045342859&doi=10.1016%2fj.combustflame.2018.03.013&partnerID=40&md5=b48c24605013e07c09f678507fb98697",Article,"Final","",Scopus,2-s2.0-85045342859
"Teng, C.C., Yan, C., Rousso, A., Chen, T., Ju, Y., Wysocki, G.","57194496409;57190674075;57194311892;57202684452;7202809556;7006273708;","HO2 Detection in a Photolysis Reactor Using Faraday Rotation Spectroscopy",2018,"2018 Conference on Lasers and Electro-Optics, CLEO 2018 - Proceedings",,,"8426315","","",,4,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052556681&partnerID=40&md5=63116f875cf728a1c685501f93f72e56",Conference Paper,"Final","",Scopus,2-s2.0-85052556681
"Liu, Z., Han, W., Kong, W., Ju, Y.","56963022300;49861304900;7101828880;7202809556;","LES modelling of turbulent non-premixed jet flames with correlated dynamic adaptive chemistry",2018,"Combustion Theory and Modelling","22","4",,"694","713",,8,"10.1080/13647830.2018.1447148","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044450831&doi=10.1080%2f13647830.2018.1447148&partnerID=40&md5=fe94af3a51e3cb640ae98abb2563fee8",Article,"Final","",Scopus,2-s2.0-85044450831
"Yang, X., Ju, Y., Koel, B.E.","36714710400;7202809556;35556864000;","Plasma-Enhanced Catalysis for NH3Synthesis at Low Temperature, Low Pressure Conditions Using a Non-Equilibrium Plasma Combined with Alloy Catalysts",2018,"IEEE International Conference on Plasma Science","2018-June",,,"","",,,"10.1109/ICOPS35962.2018.9575654","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118928912&doi=10.1109%2fICOPS35962.2018.9575654&partnerID=40&md5=f71038bc7167f17d5e3c7e4f7be0351a",Conference Paper,"Final","",Scopus,2-s2.0-85118928912
"Alfazazi, A., Al-Omier, A., Secco, A., Selim, H., Ju, Y., Sarathy, S.M.","57190378145;57200563929;57217828393;36161343800;7202809556;55914613900;","Cool diffusion flames of butane isomers activated by ozone in the counterflow",2018,"Combustion and Flame","191",,,"175","186",,22,"10.1016/j.combustflame.2017.12.034","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041674714&doi=10.1016%2fj.combustflame.2017.12.034&partnerID=40&md5=9b3be71e4b46f1fb5b71c654dc7e2e50",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85041674714
"Reuter, C.B., Yehia, O.R., Won, S.H., Fu, M.K., Kokmanian, K., Hultmark, M., Ju, Y.","56703694200;57160132700;16403755900;57054802300;57196439323;22957764800;7202809556;","Experimental investigation of the stabilization and structure of turbulent cool diffusion flames",2018,"AIAA Aerospace Sciences Meeting, 2018",,,,"","",,2,"10.2514/6.2018-0678","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141645039&doi=10.2514%2f6.2018-0678&partnerID=40&md5=736a77ba3fb04f2080c9412c01f80739",Conference Paper,"Final","",Scopus,2-s2.0-85141645039
"Zhao, H., Wu, L., Patrick, C., Zhang, Z., Ju, Y.","7404779947;55927626800;57194461501;47661920900;7202809556;","Experimental and modeling study of the mutual oxidation of N-pentane and NO at low temperature in a jet stirred reactor",2018,"AIAA Aerospace Sciences Meeting, 2018",,,,"","",,,"10.2514/6.2018-0139","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141637976&doi=10.2514%2f6.2018-0139&partnerID=40&md5=61a4d8392229e902d1cd4624d1ce0045",Conference Paper,"Final","",Scopus,2-s2.0-85141637976
"Zhang, T., Zhao, H., Ju, Y.","57192908858;7404779947;7202809556;","Numerical studies of the residence time distributions of an inwardly off-center shearing jet stirred reactor (IOS-JSR)",2018,"AIAA Aerospace Sciences Meeting, 2018",,,,"","",,1,"10.2514/6.2018-1622","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141624290&doi=10.2514%2f6.2018-1622&partnerID=40&md5=cd903ea29ae4d6f725362e0cd56f61a9",Conference Paper,"Final","",Scopus,2-s2.0-85141624290
"Yehia, O.R., Reuter, C.B., Ju, Y.","57160132700;56703694200;7202809556;","On low-temperature ether multistage flames",2018,"AIAA Aerospace Sciences Meeting, 2018",,,,"","",,,"10.2514/6.2018-2185","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141619939&doi=10.2514%2f6.2018-2185&partnerID=40&md5=7f9c9d6fab80be9dbf4ec9edbe5c3249",Conference Paper,"Final","",Scopus,2-s2.0-85141619939
"Rousso, A., Mao, X., Chen, Q., Ju, Y.","57194311892;56902122500;36543564000;7202809556;","In-situ laser diagnostics of pentane oxidation and pyrolysis in nanosecond-pulsed plasma discharges",2018,"AIAA Aerospace Sciences Meeting, 2018",,,,"","",,,"10.2514/6.2018-1193","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141616495&doi=10.2514%2f6.2018-1193&partnerID=40&md5=c12aafea7d33805f11006ae886d7fee8",Conference Paper,"Final","",Scopus,2-s2.0-85141616495
"Mao, X., Rousso, A., Chen, Q., Ju, Y.","56902122500;57194311892;36543564000;7202809556;","Modeling of ignition enhancement of CH4/O2 mixtures by non-equilibrium excitation of reactants using hybrid nanosecond-pulsed discharge and DC discharge",2018,"AIAA Aerospace Sciences Meeting, 2018",,,,"","",,4,"10.2514/6.2018-0928","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141597920&doi=10.2514%2f6.2018-0928&partnerID=40&md5=f2ac6cbb501dec819105469c364750b1",Conference Paper,"Final","",Scopus,2-s2.0-85141597920
"Zhao, H., Zhang, Z., Rezgui, Y., Ju, Y.","7404779947;47661920900;8420359700;7202809556;","A study of high pressure 1,3-butadiene laminar burning velocity",2018,"AIAA Aerospace Sciences Meeting, 2018",,,,"","",,,"10.2514/6.2018-2182","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141580749&doi=10.2514%2f6.2018-2182&partnerID=40&md5=149dec1ee29c46a9a344e52b7a085956",Conference Paper,"Final","",Scopus,2-s2.0-85141580749
"Reuter, C.B., Zhang, R., Yehia, O.R., Ju, Y.","56703694200;57201353215;57160132700;7202809556;","Counterflow experiments and kinetic modeling of dimethyl ether/methane cool diffusion flames",2018,"AIAA Aerospace Sciences Meeting, 2018",,,,"","",,4,"10.2514/6.2018-2184","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141571087&doi=10.2514%2f6.2018-2184&partnerID=40&md5=ebe0d3ecdf88e173a232755c13fcfbad",Conference Paper,"Final","",Scopus,2-s2.0-85141571087
"Teng, C.C., Yan, C., Zhong, H., Rousso, A., Chen, T., Westberg, J., Ju, Y., Wysocki, G.","57194496409;57190674075;57207717798;57194311892;57202684452;56711047300;7202809556;7006273708;","HO 2 radical measurements in a photolysis reactor using line-locked faraday rotation spectroscopy",2018,"Optics InfoBase Conference Papers","Part F118-EE 2018",,,"","",,1,"10.1364/EE.2018.EW3A.6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059534079&doi=10.1364%2fEE.2018.EW3A.6&partnerID=40&md5=0f1369384e9f4b9648b65752fbd80b68",Conference Paper,"Final","",Scopus,2-s2.0-85059534079
"Zhang, T., Zhao, H., Ju, Y.","57192908858;7404779947;7202809556;","Numerical studies of novel inwardly off-center shearing jet-stirred reactor",2018,"AIAA Journal","56","9",,"3388","3392",,6,"10.2514/1.J057293","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052799526&doi=10.2514%2f1.J057293&partnerID=40&md5=0f3c79cad972ca03850c6fb3c9b8b1ea",Conference Paper,"Final","All Open Access, Bronze",Scopus,2-s2.0-85052799526
"Teng, C.C., Yan, C., Rousso, A., Chen, T., Ju, Y., Wysocki, G.","57194496409;57190674075;57194311892;57202684452;7202809556;7006273708;","Kinetic studies of HO&amp;#60;inf&gt;2&amp;#60;/inf&gt; radical in a photolysis reactor using Faraday Rotation Spectroscopy",2018,"Optics InfoBase Conference Papers","Part F103-LACSEA 2018",,,"","",2,,"10.1364/LACSEA.2018.LW3C.4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051262360&doi=10.1364%2fLACSEA.2018.LW3C.4&partnerID=40&md5=4adb824fd1fb8d8089b897715c892ec6",Conference Paper,"Final","",Scopus,2-s2.0-85051262360
"Yehia, O.R., Reuter, C.B., Ju, Y.","57160132700;56703694200;7202809556;","Low-Temperature multistage diffusion flames",2018,"2018 Spring Technical Meeting of the Eastern States Section of the Combustion Institute, ESSCI 2018","2018-March",,,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049228526&partnerID=40&md5=3c58123e728900ce43d911bb967a26b9",Conference Paper,"Final","",Scopus,2-s2.0-85049228526
"Reuter, C.B., Katta, V.R., Yehia, O.R., Ju, Y.","56703694200;7006243603;57160132700;7202809556;","Transient interactions between a premixed double flame and a vortex",2018,"2018 Spring Technical Meeting of the Eastern States Section of the Combustion Institute, ESSCI 2018","2018-March",,,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049202560&partnerID=40&md5=de396bcdf00b2bd3b9acbff6dc04a20e",Conference Paper,"Final","",Scopus,2-s2.0-85049202560
"Zhang, T., Sun, W., Wang, L., Ju, Y.","57192908858;56217621000;56194231100;7202809556;","Effects of thermal and fuel stratifications and turbulence transport on knocking formation for dimethyl ether/air mixtures",2018,"2018 Spring Technical Meeting of the Eastern States Section of the Combustion Institute, ESSCI 2018","2018-March",,,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049199456&partnerID=40&md5=73f9043f8e72cb1750dd7e8be0f2112b",Conference Paper,"Final","",Scopus,2-s2.0-85049199456
"Teng, C.C., Yan, C., Rousso, A., Chen, T., Ju, Y., Wysocki, G.","57194496409;57190674075;57194311892;57202684452;7202809556;7006273708;","HO2 detection in a photolysis reactor using Faraday rotation spectroscopy",2018,"Optics InfoBase Conference Papers","Part F92-CLEO_AT 2018",,,"","",2,,"10.1364/CLEO_AT.2018.ATh3P.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049143978&doi=10.1364%2fCLEO_AT.2018.ATh3P.1&partnerID=40&md5=3681e884d9171fd3ba2b792565c827d4",Conference Paper,"Final","",Scopus,2-s2.0-85049143978
"Yan, C., Teng, C., Chen, T., Rousso, A., Wysocki, G., Ju, Y.","57190674075;57202679216;57202684452;57194311892;7006273708;7202809556;","The kinetic study of excited singlet oxygen atom O(1D) reactions with acetylene",2018,"2018 Spring Technical Meeting of the Eastern States Section of the Combustion Institute, ESSCI 2018","2018-March",,,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048997816&partnerID=40&md5=baa7b348c803b05976bdb4fb8bbc46b3",Conference Paper,"Final","",Scopus,2-s2.0-85048997816
"Rousso, A., Mao, X., Chen, Q., Ju, Y.","57194311892;56902122500;36543564000;7202809556;","Studies of pentane oxidation and pyrolysis in nanosecond-pulsed plasma discharges using in-situ laser diagnostics",2018,"2018 Spring Technical Meeting of the Eastern States Section of the Combustion Institute, ESSCI 2018","2018-March",,,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048983338&partnerID=40&md5=36213b1c2eb8c8c3dda4198f84f0c0cf",Conference Paper,"Final","",Scopus,2-s2.0-85048983338
"Reuter, C.B., Yehia, O.R., Won, S.H., Fu, M.K., Kokmanian, K., Hultmark, M., Ju, Y.","56703694200;57160132700;16403755900;57054802300;57196439323;22957764800;7202809556;","Experimental investigation of the stabilization and structure of turbulent cool diffusion flames",2018,"2018 Spring Technical Meeting of the Eastern States Section of the Combustion Institute, ESSCI 2018","2018-March",,,"","",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048977252&partnerID=40&md5=47e905e7637ce8d6dd5ed857e16fcf44",Conference Paper,"Final","",Scopus,2-s2.0-85048977252
"Chen, Q., Yang, X., Sun, J., Zhang, X., Mao, X., Ju, Y., Koel, B.E.","36543564000;57205924596;57196008088;57196008167;56902122500;7202809556;35556864000;","Pyrolysis and Oxidation of Methane in a RF Plasma Reactor",2017,"Plasma Chemistry and Plasma Processing","37","6",,"1551","1571",,18,"10.1007/s11090-017-9844-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030840619&doi=10.1007%2fs11090-017-9844-4&partnerID=40&md5=4d8ba3edbd28730a60a73e949b61df98",Article,"Final","",Scopus,2-s2.0-85030840619
"Sun, W., Wang, L., Grenga, T., Ju, Y.","56217621000;57202716486;56113409400;7202809556;","Comparative study of hybrid multi-timescale and g-scheme methods for MARCS with detailed chemical kinetics",2017,"10th U.S. National Combustion Meeting","2017-April",,,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049104694&partnerID=40&md5=49c97f3af50b81dc2fb6c35fb78427c4",Conference Paper,"Final","",Scopus,2-s2.0-85049104694
"Zhao, H., Wu, L., Patrick, C., Zhang, Z., Rezgui, Y., Wysocki, G., Ju, Y.","7404779947;55927626800;57194461501;47661920900;8420359700;7006273708;7202809556;","Kinetic study of low temperature oxidation of N-pentane with nitric oxide addition in a jet stirred reactor",2017,"10th U.S. National Combustion Meeting","2017-April",,,"","",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049070562&partnerID=40&md5=3a779a8b9bebbdd39aadff263ee70072",Conference Paper,"Final","",Scopus,2-s2.0-85049070562
"Rousso, A., Mao, X., Ju, Y.","57194311892;56902122500;7202809556;","Low temperature kinetics of pentane oxidation in a nanosecond-pulsed plasma discharge",2017,"10th U.S. National Combustion Meeting","2017-April",,,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049025480&partnerID=40&md5=5342a071e5614b9bef04ac9e8720f56a",Conference Paper,"Final","",Scopus,2-s2.0-85049025480
"Reuter, C.B., Yehia, O.R., Won, S.H., Ju, Y.","56703694200;57160132700;16403755900;7202809556;","Effect of low-temperature reactivity on the turbulent combustion of n-octane/iso-octane mixtures in a reactor-assisted turbulent slot burner",2017,"10th U.S. National Combustion Meeting","2017-April",,,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048959329&partnerID=40&md5=834aa57f2be8999173f82318a8af3c68",Conference Paper,"Final","",Scopus,2-s2.0-85048959329
"Reuter, C.B., Lee, M., Won, S.H., Ju, Y.","56703694200;56438087800;16403755900;7202809556;","Study of the low-temperature reactivity of large n-alkanes through cool diffusion flame extinction",2017,"10th U.S. National Combustion Meeting","2017-April",,,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048897145&partnerID=40&md5=3d1edf817c945d5e031f23200553f369",Conference Paper,"Final","",Scopus,2-s2.0-85048897145
"Yehia, O.R., Reuter, C.B., Ju, Y.","57160132700;56703694200;7202809556;","Kinetic effects of n-propylbenzene on n-dodecane diffusion cool flame extinction",2017,"10th U.S. National Combustion Meeting","2017-April",,,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048873913&partnerID=40&md5=e28b1e14ccb633b48c7b62d5a4169960",Conference Paper,"Final","",Scopus,2-s2.0-85048873913
"Zhang, R., Reuter, C.B., Ju, Y.","57201353215;56703694200;7202809556;","The effects of CH4 addition on DME non-premixed cool flames",2017,"10th U.S. National Combustion Meeting","2017-April",,,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048865447&partnerID=40&md5=b66531f80398097cda130c80b2de1af7",Conference Paper,"Final","",Scopus,2-s2.0-85048865447
"Lee, M., Fan, Y., Reuter, C.B., Ju, Y., Suzuki, Y.","56438087800;26656689700;56703694200;7202809556;55632249900;","Numerical study and HCHO-PLIF measurement of wall-stabilized cool flames",2017,"11th Asia-Pacific Conference on Combustion, ASPACC 2017","2017-December",,,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046465852&partnerID=40&md5=432a8458b4deb7d5c0725a56789a346c",Conference Paper,"Final","",Scopus,2-s2.0-85046465852
"Sun, W., Ju, Y.","56217621000;7202809556;","A multi-timescale and correlated dynamic adaptive chemistry and transport (CO-DACT) method for computationally efficient modeling of jet fuel combustion with detailed chemistry and transport",2017,"Combustion and Flame","184",,,"297","311",,21,"10.1016/j.combustflame.2017.05.032","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85022081760&doi=10.1016%2fj.combustflame.2017.05.032&partnerID=40&md5=b88197125ca068e647b0c5d0d1ecd716",Article,"Final","",Scopus,2-s2.0-85022081760
"Zhao, H., Fu, J., Haas, F.M., Ju, Y.","7404779947;57193862960;35195727500;7202809556;","Effect of prompt dissociation of formyl radical on 1,3,5-trioxane and CH2O laminar flame speeds with CO2 dilution at elevated pressure",2017,"Combustion and Flame","183",,,"253","260",,57,"10.1016/j.combustflame.2017.05.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020177545&doi=10.1016%2fj.combustflame.2017.05.005&partnerID=40&md5=0586dac748a2cc6d549b6bb412252e4f",Article,"Final","",Scopus,2-s2.0-85020177545
"Reuter, C.B., Yehia, O., Ju, Y., Won, S.H.","56703694200;57160132700;7202809556;16403755900;","Effect of low-temperature reactivity on the turbulent combustion of n-octane/iso-octane mixtures in a reactor-assisted turbulent slot burner",2017,"AIAA SciTech Forum - 55th AIAA Aerospace Sciences Meeting",,,"AIAA 2017-1781","","",,2,"10.2514/6.2017-1781","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017250284&doi=10.2514%2f6.2017-1781&partnerID=40&md5=5302ec98e9ef3d69c08ea7ecc6b240cd",Conference Paper,"Final","",Scopus,2-s2.0-85017250284
"Zhao, H., Fu, J., Ju, Y.","7404779947;57193862960;7202809556;","Effect of prompt dissociation of formyl radicals on 1,3,5-trioxane laminar flame speeds at high pressure",2017,"AIAA SciTech Forum - 55th AIAA Aerospace Sciences Meeting",,,"AIAA 2017-1964","","",,2,"10.2514/6.2017-1964","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017214864&doi=10.2514%2f6.2017-1964&partnerID=40&md5=29427c054dce8d14b9cbe7c1a5703b87",Conference Paper,"Final","",Scopus,2-s2.0-85017214864
"Sun, W., Grenga, T., Ju, Y.","56217621000;56113409400;7202809556;","Comparative study of hybrid multi-timescale and G-scheme methods for computational efficiency with detailed chemical kinetics",2017,"AIAA SciTech Forum - 55th AIAA Aerospace Sciences Meeting",,,"AIAA 2017-0602","","",,,"10.2514/6.2017-0602","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017203409&doi=10.2514%2f6.2017-0602&partnerID=40&md5=dac38f3b2a74a52415a9ae3db136d390",Conference Paper,"Final","",Scopus,2-s2.0-85017203409
"Reuter, C.B., Ju, Y., Lee, M., Won, S.H.","56703694200;7202809556;56438087800;16403755900;","Effects of n-alkane chain length on cool diffusion flames",2017,"AIAA SciTech Forum - 55th AIAA Aerospace Sciences Meeting",,,"AIAA 2017-1963","","",,,"10.2514/6.2017-1963","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017201620&doi=10.2514%2f6.2017-1963&partnerID=40&md5=0200034b0e3e2c2b009119121bd45aac",Conference Paper,"Final","",Scopus,2-s2.0-85017201620
"Ju, Y., Lin, E., Reuter, C.B.","7202809556;57193869462;56703694200;","The effect of radiation on the dynamics of near limit cool flames and hot flames",2017,"AIAA SciTech Forum - 55th AIAA Aerospace Sciences Meeting",,,"AIAA 2017-1965","","",,4,"10.2514/6.2017-1965","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017196342&doi=10.2514%2f6.2017-1965&partnerID=40&md5=282b5df837c87a30e38b50df94ba2220",Conference Paper,"Final","",Scopus,2-s2.0-85017196342
"Reuter, C.B., Won, S.H., Ju, Y.","56703694200;16403755900;7202809556;","Flame structure and ignition limit of partially premixed cool flames in a counterflow burner",2017,"Proceedings of the Combustion Institute","36","1",,"1513","1522",,50,"10.1016/j.proci.2016.06.067","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016251435&doi=10.1016%2fj.proci.2016.06.067&partnerID=40&md5=4a514748a7c9c5290a17bdbc630d4168",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-85016251435
"Santner, J.S., Won, S.H., Ju, Y.","55545047900;16403755900;7202809556;","Chemistry and transport effects on critical flame initiation radius for alkanes and aromatic fuels",2017,"Proceedings of the Combustion Institute","36","1",,"1457","1465",,15,"10.1016/j.proci.2016.05.014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014384769&doi=10.1016%2fj.proci.2016.05.014&partnerID=40&md5=326ee21f526dbd239ac1788603365710",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-85014384769
"Tran, L.-S., Pieper, J., Carstensen, H.-H., Zhao, H., Graf, I., Ju, Y., Qi, F., Kohse-Höinghaus, K.","54421340000;57190135829;7006240557;7404779947;57190135068;7202809556;7101777280;35596830400;","Experimental and kinetic modeling study of diethyl ether flames",2017,"Proceedings of the Combustion Institute","36","1",,"1165","1173",,50,"10.1016/j.proci.2016.06.087","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014380279&doi=10.1016%2fj.proci.2016.06.087&partnerID=40&md5=df99e190dd67ebbef049ba3d793b5108",Article,"Final","",Scopus,2-s2.0-85014380279
"Reuter, C.B., Lee, M., Won, S.H., Ju, Y.","56703694200;56438087800;16403755900;7202809556;","Study of the low-temperature reactivity of large n-alkanes through cool diffusion flame extinction",2017,"Combustion and Flame","179",,,"23","32",,50,"10.1016/j.combustflame.2017.01.028","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014174692&doi=10.1016%2fj.combustflame.2017.01.028&partnerID=40&md5=d5232026a83270f57f9f25058ea8e94d",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-85014174692
"Ju, Y.","7202809556;","On the propagation limits and speeds of premixed cool flames at elevated pressures",2017,"Combustion and Flame","178",,,"61","69",,51,"10.1016/j.combustflame.2017.01.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011342742&doi=10.1016%2fj.combustflame.2017.01.006&partnerID=40&md5=722aac32f3cab93999a9463d4fb79f7f",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-85011342742
"Zhang, T., Sun, W., Ju, Y.","57192908858;56217621000;7202809556;","Multi-scale modeling of detonation formation with concentration and temperature gradients in n-heptane/air mixtures",2017,"Proceedings of the Combustion Institute","36","1",,"1539","1547",,40,"10.1016/j.proci.2016.06.192","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008930418&doi=10.1016%2fj.proci.2016.06.192&partnerID=40&md5=179de3eb52805683698b197014f3f976",Article,"Final","",Scopus,2-s2.0-85008930418
"Felsmann, D., Zhao, H., Wang, Q., Graf, I., Tan, T., Yang, X., Carter, E.A., Ju, Y., Kohse-Höinghaus, K.","55774587400;7404779947;55698148600;57190135068;57199869207;36714710400;7202462172;7202809556;35596830400;","Contributions to improving small ester combustion chemistry: Theory, model and experiments",2017,"Proceedings of the Combustion Institute","36","1",,"543","551",,45,"10.1016/j.proci.2016.05.012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008261072&doi=10.1016%2fj.proci.2016.05.012&partnerID=40&md5=1189e3dc065f9ddd28c234cd1b82e41d",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-85008261072
"Sohn, C.H., Han, H.S., Reuter, C.B., Ju, Y., Won, S.H.","7102538434;57192439605;56703694200;7202809556;16403755900;","Thermo-kinetic dynamics of near-limit cool diffusion flames",2017,"Proceedings of the Combustion Institute","36","1",,"1329","1337",,20,"10.1016/j.proci.2016.05.049","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006410582&doi=10.1016%2fj.proci.2016.05.049&partnerID=40&md5=db8e03cc59d9d95a580a59287e669c36",Article,"Final","",Scopus,2-s2.0-85006410582
"Rousso, A., Yang, S., Lefkowitz, J., Sun, W., Ju, Y.","57194311892;56911262500;53877776800;35327946300;7202809556;","Low temperature oxidation and pyrolysis of n-heptane in nanosecond-pulsed plasma discharges",2017,"Proceedings of the Combustion Institute","36","3",,"4105","4112",,71,"10.1016/j.proci.2016.08.084","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85000426778&doi=10.1016%2fj.proci.2016.08.084&partnerID=40&md5=d5ecb69f3ded736da818edd1aff48611",Article,"Final","",Scopus,2-s2.0-85000426778
"Gan, Y., Tong, Y., Ju, Y., Zhang, X., Li, H., Chen, X.","7102646620;57218447908;7202809556;57126585800;57189270586;57089578800;","Experimental study on electro-spraying and combustion characteristics in meso-scale combustors",2017,"Energy Conversion and Management","131",,,"10","17",,44,"10.1016/j.enconman.2016.11.015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84997051793&doi=10.1016%2fj.enconman.2016.11.015&partnerID=40&md5=0d9f30754d1baf56a15e1af34433ffd0",Article,"Final","",Scopus,2-s2.0-84997051793
